"id","element_id","element_type","relation_id","to_id","to_type"
"33078","19748","Book","2","19761","Book"
"33079","19762","Book","1","19748","Book"
"33080","19748","Book","2","19762","Book"
"33081","19763","Book","1","19748","Book"
"33082","19748","Book","2","19763","Book"
"33083","19764","Book","1","19748","Book"
"33084","19748","Book","2","19764","Book"
"33085","19765","Book","1","19748","Book"
"33086","19748","Book","2","19765","Book"
"33087","19766","Book","1","19748","Book"
"33088","19748","Book","2","19766","Book"
"33089","19767","Book","1","19748","Book"
"33090","19748","Book","2","19767","Book"
"33091","19750","Book","1","19749","Book"
"33092","19749","Book","2","19750","Book"
"33093","19751","Book","1","19749","Book"
"33094","19749","Book","2","19751","Book"
"33095","19752","Book","1","19749","Book"
"33096","19749","Book","2","19752","Book"
"33097","19753","Book","1","19749","Book"
"33098","19749","Book","2","19753","Book"
"33099","19754","Book","1","19749","Book"
"33100","19749","Book","2","19754","Book"
"33101","19755","Book","1","19749","Book"
"33102","19749","Book","2","19755","Book"
"33103","19756","Book","1","19749","Book"
"33104","19749","Book","2","19756","Book"
"33105","19757","Book","1","19749","Book"
"33106","19749","Book","2","19757","Book"
"33107","19758","Book","1","19749","Book"
"33108","19749","Book","2","19758","Book"
"33109","19759","Book","1","19749","Book"
"33110","19749","Book","2","19759","Book"
"33111","19760","Book","1","19749","Book"
"33112","19749","Book","2","19760","Book"
"33113","19761","Book","1","19749","Book"
"33114","19749","Book","2","19761","Book"
"33115","19762","Book","1","19749","Book"
"33116","19749","Book","2","19762","Book"
"33117","19763","Book","1","19749","Book"
"33118","19749","Book","2","19763","Book"
"33119","19764","Book","1","19749","Book"
"33120","19749","Book","2","19764","Book"
"33121","19765","Book","1","19749","Book"
"33122","19749","Book","2","19765","Book"
"33123","19766","Book","1","19749","Book"
"33124","19749","Book","2","19766","Book"
"33125","19767","Book","1","19749","Book"
"33126","19749","Book","2","19767","Book"
"33127","19751","Book","1","19750","Book"
"33128","19750","Book","2","19751","Book"
"33129","19752","Book","1","19750","Book"
"33130","19750","Book","2","19752","Book"
"33131","19753","Book","1","19750","Book"
"33132","19750","Book","2","19753","Book"
"33133","19754","Book","1","19750","Book"
"33134","19750","Book","2","19754","Book"
"33135","19755","Book","1","19750","Book"
"33136","19750","Book","2","19755","Book"
"33137","19756","Book","1","19750","Book"
"33138","19750","Book","2","19756","Book"
"33139","19757","Book","1","19750","Book"
"33140","19750","Book","2","19757","Book"
"33141","19758","Book","1","19750","Book"
"33142","19750","Book","2","19758","Book"
"33143","19759","Book","1","19750","Book"
"33144","19750","Book","2","19759","Book"
"33145","19760","Book","1","19750","Book"
"33146","19750","Book","2","19760","Book"
"33147","19761","Book","1","19750","Book"
"33148","19750","Book","2","19761","Book"
"33149","19762","Book","1","19750","Book"
"33150","19750","Book","2","19762","Book"
"33151","19763","Book","1","19750","Book"
"33152","19750","Book","2","19763","Book"
"33153","19764","Book","1","19750","Book"
"33154","19750","Book","2","19764","Book"
"33155","19765","Book","1","19750","Book"
"33156","19750","Book","2","19765","Book"
"33157","19766","Book","1","19750","Book"
"33158","19750","Book","2","19766","Book"
"33159","19767","Book","1","19750","Book"
"33160","19750","Book","2","19767","Book"
"33161","19752","Book","1","19751","Book"
"33162","19751","Book","2","19752","Book"
"33163","19753","Book","1","19751","Book"
"33164","19751","Book","2","19753","Book"
"33165","19754","Book","1","19751","Book"
"33166","19751","Book","2","19754","Book"
"33167","19755","Book","1","19751","Book"
"33168","19751","Book","2","19755","Book"
"33169","19756","Book","1","19751","Book"
"33170","19751","Book","2","19756","Book"
"33171","19757","Book","1","19751","Book"
"33172","19751","Book","2","19757","Book"
"33173","19758","Book","1","19751","Book"
"33174","19751","Book","2","19758","Book"
"33175","19759","Book","1","19751","Book"
"33176","19751","Book","2","19759","Book"
"33177","19760","Book","1","19751","Book"
"33178","19751","Book","2","19760","Book"
"33179","19761","Book","1","19751","Book"
"33180","19751","Book","2","19761","Book"
"33181","19762","Book","1","19751","Book"
"33182","19751","Book","2","19762","Book"
"33183","19763","Book","1","19751","Book"
"33184","19751","Book","2","19763","Book"
"33185","19764","Book","1","19751","Book"
"33186","19751","Book","2","19764","Book"
"33187","19765","Book","1","19751","Book"
"33188","19751","Book","2","19765","Book"
"33189","19766","Book","1","19751","Book"
"33190","19751","Book","2","19766","Book"
"33191","19767","Book","1","19751","Book"
"33192","19751","Book","2","19767","Book"
"33193","19753","Book","1","19752","Book"
"33194","19752","Book","2","19753","Book"
"33195","19754","Book","1","19752","Book"
"33196","19752","Book","2","19754","Book"
"33197","19755","Book","1","19752","Book"
"33198","19752","Book","2","19755","Book"
"33199","19756","Book","1","19752","Book"
"33200","19752","Book","2","19756","Book"
"33201","19757","Book","1","19752","Book"
"33202","19752","Book","2","19757","Book"
"33203","19758","Book","1","19752","Book"
"33204","19752","Book","2","19758","Book"
"33205","19759","Book","1","19752","Book"
"33206","19752","Book","2","19759","Book"
"33207","19760","Book","1","19752","Book"
"33208","19752","Book","2","19760","Book"
"33209","19761","Book","1","19752","Book"
"33210","19752","Book","2","19761","Book"
"33211","19762","Book","1","19752","Book"
"33212","19752","Book","2","19762","Book"
"33213","19763","Book","1","19752","Book"
"33214","19752","Book","2","19763","Book"
"33215","19764","Book","1","19752","Book"
"33216","19752","Book","2","19764","Book"
"33217","19765","Book","1","19752","Book"
"33218","19752","Book","2","19765","Book"
"33219","19766","Book","1","19752","Book"
"33220","19752","Book","2","19766","Book"
"33221","19767","Book","1","19752","Book"
"33222","19752","Book","2","19767","Book"
"33223","19754","Book","1","19753","Book"
"33224","19753","Book","2","19754","Book"
"33225","19755","Book","1","19753","Book"
"33226","19753","Book","2","19755","Book"
"33227","19756","Book","1","19753","Book"
"33228","19753","Book","2","19756","Book"
"33229","19757","Book","1","19753","Book"
"33230","19753","Book","2","19757","Book"
"33231","19758","Book","1","19753","Book"
"33232","19753","Book","2","19758","Book"
"33233","19759","Book","1","19753","Book"
"33234","19753","Book","2","19759","Book"
"33235","19760","Book","1","19753","Book"
"33236","19753","Book","2","19760","Book"
"33237","19761","Book","1","19753","Book"
"33238","19753","Book","2","19761","Book"
"33239","19762","Book","1","19753","Book"
"33240","19753","Book","2","19762","Book"
"33241","19763","Book","1","19753","Book"
"33242","19753","Book","2","19763","Book"
"33243","19764","Book","1","19753","Book"
"33244","19753","Book","2","19764","Book"
"33245","19765","Book","1","19753","Book"
"33246","19753","Book","2","19765","Book"
"33247","19766","Book","1","19753","Book"
"33248","19753","Book","2","19766","Book"
"33249","19767","Book","1","19753","Book"
"33250","19753","Book","2","19767","Book"
"33251","19755","Book","1","19754","Book"
"33252","19754","Book","2","19755","Book"
"33253","19756","Book","1","19754","Book"
"33254","19754","Book","2","19756","Book"
"33255","19757","Book","1","19754","Book"
"33256","19754","Book","2","19757","Book"
"33257","19758","Book","1","19754","Book"
"33258","19754","Book","2","19758","Book"
"33259","19759","Book","1","19754","Book"
"33260","19754","Book","2","19759","Book"
"33261","19760","Book","1","19754","Book"
"33262","19754","Book","2","19760","Book"
"33263","19761","Book","1","19754","Book"
"33264","19754","Book","2","19761","Book"
"33265","19762","Book","1","19754","Book"
"33266","19754","Book","2","19762","Book"
"33267","19763","Book","1","19754","Book"
"33268","19754","Book","2","19763","Book"
"33269","19764","Book","1","19754","Book"
"33270","19754","Book","2","19764","Book"
"33271","19765","Book","1","19754","Book"
"33272","19754","Book","2","19765","Book"
"33273","19766","Book","1","19754","Book"
"33274","19754","Book","2","19766","Book"
"33275","19767","Book","1","19754","Book"
"33276","19754","Book","2","19767","Book"
"33277","19756","Book","1","19755","Book"
"33278","19755","Book","2","19756","Book"
"33279","19757","Book","1","19755","Book"
"33280","19755","Book","2","19757","Book"
"33281","19758","Book","1","19755","Book"
"33282","19755","Book","2","19758","Book"
"33283","19759","Book","1","19755","Book"
"33284","19755","Book","2","19759","Book"
"33285","19760","Book","1","19755","Book"
"33286","19755","Book","2","19760","Book"
"33287","19761","Book","1","19755","Book"
"33288","19755","Book","2","19761","Book"
"33289","19762","Book","1","19755","Book"
"33290","19755","Book","2","19762","Book"
"33291","19763","Book","1","19755","Book"
"33292","19755","Book","2","19763","Book"
"33293","19764","Book","1","19755","Book"
"33294","19755","Book","2","19764","Book"
"33295","19765","Book","1","19755","Book"
"33296","19755","Book","2","19765","Book"
"33297","19766","Book","1","19755","Book"
"33298","19755","Book","2","19766","Book"
"33299","19767","Book","1","19755","Book"
"33300","19755","Book","2","19767","Book"
"33301","19757","Book","1","19756","Book"
"33302","19756","Book","2","19757","Book"
"33303","19758","Book","1","19756","Book"
"33304","19756","Book","2","19758","Book"
"33305","19759","Book","1","19756","Book"
"33306","19756","Book","2","19759","Book"
"33307","19760","Book","1","19756","Book"
"33308","19756","Book","2","19760","Book"
"33309","19761","Book","1","19756","Book"
"33310","19756","Book","2","19761","Book"
"33311","19762","Book","1","19756","Book"
"33312","19756","Book","2","19762","Book"
"33313","19763","Book","1","19756","Book"
"33314","19756","Book","2","19763","Book"
"33315","19764","Book","1","19756","Book"
"33316","19756","Book","2","19764","Book"
"33317","19765","Book","1","19756","Book"
"33318","19756","Book","2","19765","Book"
"33319","19766","Book","1","19756","Book"
"33320","19756","Book","2","19766","Book"
"33321","19767","Book","1","19756","Book"
"33322","19756","Book","2","19767","Book"
"33323","19758","Book","1","19757","Book"
"33324","19757","Book","2","19758","Book"
"33325","19759","Book","1","19757","Book"
"33326","19757","Book","2","19759","Book"
"33327","19760","Book","1","19757","Book"
"33328","19757","Book","2","19760","Book"
"33329","19761","Book","1","19757","Book"
"33330","19757","Book","2","19761","Book"
"33331","19762","Book","1","19757","Book"
"33332","19757","Book","2","19762","Book"
"33333","19763","Book","1","19757","Book"
"33334","19757","Book","2","19763","Book"
"33335","19764","Book","1","19757","Book"
"33336","19757","Book","2","19764","Book"
"33337","19765","Book","1","19757","Book"
"33338","19757","Book","2","19765","Book"
"33339","19766","Book","1","19757","Book"
"33340","19757","Book","2","19766","Book"
"33341","19767","Book","1","19757","Book"
"33342","19757","Book","2","19767","Book"
"33343","19759","Book","1","19758","Book"
"33344","19758","Book","2","19759","Book"
"33345","19760","Book","1","19758","Book"
"33346","19758","Book","2","19760","Book"
"33347","19761","Book","1","19758","Book"
"33348","19758","Book","2","19761","Book"
"33349","19762","Book","1","19758","Book"
"33350","19758","Book","2","19762","Book"
"33351","19763","Book","1","19758","Book"
"33352","19758","Book","2","19763","Book"
"33353","19764","Book","1","19758","Book"
"33354","19758","Book","2","19764","Book"
"33355","19765","Book","1","19758","Book"
"33356","19758","Book","2","19765","Book"
"33357","19766","Book","1","19758","Book"
"33358","19758","Book","2","19766","Book"
"33359","19767","Book","1","19758","Book"
"33360","19758","Book","2","19767","Book"
"33361","19760","Book","1","19759","Book"
"33362","19759","Book","2","19760","Book"
"33363","19761","Book","1","19759","Book"
"33364","19759","Book","2","19761","Book"
"33365","19762","Book","1","19759","Book"
"33366","19759","Book","2","19762","Book"
"33367","19763","Book","1","19759","Book"
"33368","19759","Book","2","19763","Book"
"33369","19764","Book","1","19759","Book"
"33370","19759","Book","2","19764","Book"
"33371","19765","Book","1","19759","Book"
"33372","19759","Book","2","19765","Book"
"33373","19766","Book","1","19759","Book"
"33374","19759","Book","2","19766","Book"
"33375","19767","Book","1","19759","Book"
"33376","19759","Book","2","19767","Book"
"33377","19761","Book","1","19760","Book"
"33378","19760","Book","2","19761","Book"
"33379","19762","Book","1","19760","Book"
"33380","19760","Book","2","19762","Book"
"33381","19763","Book","1","19760","Book"
"33382","19760","Book","2","19763","Book"
"33383","19764","Book","1","19760","Book"
"33384","19760","Book","2","19764","Book"
"33385","19765","Book","1","19760","Book"
"33386","19760","Book","2","19765","Book"
"33387","19766","Book","1","19760","Book"
"33388","19760","Book","2","19766","Book"
"33389","19767","Book","1","19760","Book"
"33390","19760","Book","2","19767","Book"
"33391","19762","Book","1","19761","Book"
"33392","19761","Book","2","19762","Book"
"33393","19763","Book","1","19761","Book"
"33394","19761","Book","2","19763","Book"
"33395","19764","Book","1","19761","Book"
"33396","19761","Book","2","19764","Book"
"33397","19765","Book","1","19761","Book"
"33398","19761","Book","2","19765","Book"
"33399","19766","Book","1","19761","Book"
"33400","19761","Book","2","19766","Book"
"33401","19767","Book","1","19761","Book"
"33402","19761","Book","2","19767","Book"
"33403","19763","Book","1","19762","Book"
"33404","19762","Book","2","19763","Book"
"33405","19764","Book","1","19762","Book"
"33406","19762","Book","2","19764","Book"
"33407","19765","Book","1","19762","Book"
"33408","19762","Book","2","19765","Book"
"33409","19766","Book","1","19762","Book"
"33410","19762","Book","2","19766","Book"
"33411","19767","Book","1","19762","Book"
"33412","19762","Book","2","19767","Book"
"33413","19764","Book","1","19763","Book"
"33414","19763","Book","2","19764","Book"
"33415","19765","Book","1","19763","Book"
"33416","19763","Book","2","19765","Book"
"33417","19766","Book","1","19763","Book"
"33418","19763","Book","2","19766","Book"
"33419","19767","Book","1","19763","Book"
"33420","19763","Book","2","19767","Book"
"33421","19765","Book","1","19764","Book"
"33422","19764","Book","2","19765","Book"
"33423","19766","Book","1","19764","Book"
"33424","19764","Book","2","19766","Book"
"33425","19767","Book","1","19764","Book"
"33426","19764","Book","2","19767","Book"
"33427","19766","Book","1","19765","Book"
"33428","19765","Book","2","19766","Book"
"33429","19767","Book","1","19765","Book"
"33430","19765","Book","2","19767","Book"
"33431","19767","Book","1","19766","Book"
"33432","19766","Book","2","19767","Book"
"33433","10064","Film","1","3559","Film"
"33434","3559","Film","2","10064","Film"
"33435","7988","Film","4","3559","Film"
"33436","3559","Film","4","7988","Film"
"33437","19000","Book","1","19769","Book"
"33438","19769","Book","2","19000","Book"
"33439","19775","Book","1","19774","Book"
"33440","19774","Book","2","19775","Book"
"33441","8387","Book","1","17057","Book"
"33442","17057","Book","2","8387","Book"
"33443","13671","Book","1","17057","Book"
"33444","17057","Book","2","13671","Book"
"33445","8346","Book","1","17057","Book"
"33446","17057","Book","2","8346","Book"
"33447","14804","Book","1","17057","Book"
"33448","17057","Book","2","14804","Book"
"33449","13671","Book","1","8387","Book"
"33450","8387","Book","2","13671","Book"
"33451","8346","Book","1","8387","Book"
"33452","8387","Book","2","8346","Book"
"33453","14804","Book","1","8387","Book"
"33454","8387","Book","2","14804","Book"
"33455","8346","Book","1","13671","Book"
"33456","13671","Book","2","8346","Book"
"33457","14804","Book","1","13671","Book"
"33458","13671","Book","2","14804","Book"
"33459","14804","Book","1","8346","Book"
"33460","8346","Book","2","14804","Book"
"33461","10067","Film","3","13671","Book"
"33462","13671","Book","3","10067","Film"
"33463","6684","Film","3","8387","Book"
"33464","8387","Book","3","6684","Film"
"33465","1653","Game","1","4260","Game"
"33466","4260","Game","2","1653","Game"
"33467","1648","Game","1","4260","Game"
"33468","4260","Game","2","1648","Game"
"33469","1648","Game","1","1653","Game"
"33470","1653","Game","2","1648","Game"
"33471","1647","Game","1","1730","Game"
